ExperimentName,Category,Subject,SPIKYCON,Block,con_inc,Picture1,Picture2,same_diff,Slide3.ACC,Slide3.RT,typefoil,typetarget,Sound
spikeycons16_extracols,Large,Large9,S3,2,i,px4.bmp,px2.bmp,s,1,443,px,px,bik
spikeycons16_extracols,Large,Large9,S3,2,c,r4.bmp,p3.bmp,d,1,506,r,p,dup
spikeycons16_extracols,Large,Large9,S3,2,c,rx4.bmp,r3.bmp,d,1,1025,rx,r,wor
spikeycons16_extracols,Large,Large9,S3,2,c,r4.bmp,r2.bmp,s,0,412,r,r,wem
spikeycons16_extracols,Large,Large9,S3,2,i,rx1.bmp,p3.bmp,s,1,2127,p,rx,lan
spikeycons16_extracols,Large,Large9,S3,2,c,rx2.bmp,p4.bmp,s,1,591,rx,p,tub
spikeycons16_extracols,Large,Large9,S3,2,c,p1.bmp,r2.bmp,d,1,1653,p,r,nim
spikeycons16_extracols,Large,Large9,S3,2,c,px3.bmp,p1.bmp,d,1,9426,px,p,teg
spikeycons16_extracols,Large,Large9,S3,2,c,r1.bmp,px4.bmp,s,1,3988,px,r,ren
spikeycons16_extracols,Large,Large9,S3,2,i,px1.bmp,rx2.bmp,d,0,1423,px,rx,now
spikeycons16_extracols,Large,Large9,S3,2,c,p2.bmp,p4.bmp,s,0,7546,p,p,ped
spikeycons16_extracols,Large,Large9,S3,2,i,rx4.bmp,rx1.bmp,s,0,4584,rx,rx,rin
spikeycons16_extracols,Large,Large9,S3,2,i,r1.bmp,rx3.bmp,d,0,783,r,rx,mun
spikeycons16_extracols,Large,Large9,S3,2,i,px1.bmp,p2.bmp,d,0,562,p,px,kib
spikeycons16_extracols,Large,Large9,S3,3,c,r4.bmp,px3.bmp,s,0,2729,px,r,wem
spikeycons16_extracols,Large,Large9,S3,3,i,px1.bmp,rx2.bmp,d,0,322,rx,px,kib
spikeycons16_extracols,Large,Large9,S3,3,c,p3.bmp,r3.bmp,d,1,311,p,r,wor
spikeycons16_extracols,Large,Large9,S3,3,i,rx4.bmp,p4.bmp,s,0,2009,p,rx,rin
spikeycons16_extracols,Large,Large9,S3,3,i,px4.bmp,px3.bmp,s,1,5936,px,px,kag
spikeycons16_extracols,Large,Large9,S3,3,i,px4.bmp,r2.bmp,s,1,319,r,px,bik
spikeycons16_extracols,Large,Large9,S3,3,c,rx1.bmp,p2.bmp,s,0,4948,rx,p,ped
spikeycons16_extracols,Large,Large9,S3,3,i,rx1.bmp,px2.bmp,d,0,1067,px,rx,lan
spikeycons16_extracols,Large,Large9,S3,3,c,rx3.bmp,r2.bmp,d,1,447,rx,r,nim
spikeycons16_extracols,Large,Large9,S3,3,c,p3.bmp,px1.bmp,d,1,1906,px,p,dup
spikeycons16_extracols,Large,Large9,S3,3,c,r3.bmp,r1.bmp,s,0,1735,r,r,ren
spikeycons16_extracols,Large,Large9,S3,3,i,p1.bmp,px2.bmp,d,1,1838,p,px,gat
spikeycons16_extracols,Large,Large9,S3,3,i,r4.bmp,rx2.bmp,d,0,833,r,rx,now
spikeycons16_extracols,Large,Large9,S3,3,c,p2.bmp,p1.bmp,s,0,643,p,p,teg
spikeycons16_extracols,Large,Large9,S3,3,c,p4.bmp,r1.bmp,d,1,393,r,p,tub
spikeycons16_extracols,Large,Large9,S3,3,i,rx3.bmp,rx4.bmp,s,0,1429,rx,rx,mun
spikeycons16_extracols,Large,Large9,S3,3,i,px2.bmp,rx1.bmp,d,1,470,rx,px,gat
spikeycons16_extracols,Large,Large9,S3,3,i,px3.bmp,r1.bmp,s,1,643,r,px,kag
spikeycons16_extracols,Large,Large9,S3,3,c,rx4.bmp,p3.bmp,s,1,940,rx,p,dup
spikeycons16_extracols,Large,Large9,S3,3,i,rx3.bmp,p1.bmp,s,0,1560,p,rx,mun
spikeycons16_extracols,Large,Large9,S3,3,i,rx1.bmp,r2.bmp,d,1,7430,r,rx,lan
spikeycons16_extracols,Large,Large9,S3,3,i,px1.bmp,px3.bmp,s,0,9601,px,px,kib
spikeycons16_extracols,Large,Large9,S3,3,i,px4.bmp,p4.bmp,d,1,221,p,px,bik
spikeycons16_extracols,Large,Large9,S3,3,i,rx3.bmp,rx2.bmp,s,0,5563,rx,rx,now
spikeycons16_extracols,Large,Large9,S3,3,c,r2.bmp,px1.bmp,s,1,321,px,r,nim
spikeycons16_extracols,Large,Large9,S3,3,c,r3.bmp,p1.bmp,d,1,421,r,p,teg
spikeycons16_extracols,Large,Large9,S3,3,c,p2.bmp,r4.bmp,d,1,434,p,r,wem
spikeycons16_extracols,Large,Large9,S3,3,c,p2.bmp,px2.bmp,d,0,443,px,p,ped
spikeycons16_extracols,Large,Large9,S3,3,c,r4.bmp,r3.bmp,s,0,1413,r,r,wor
spikeycons16_extracols,Large,Large9,S3,3,i,px4.bmp,rx4.bmp,d,1,839,px,rx,rin
spikeycons16_extracols,Large,Large9,S3,3,c,rx2.bmp,r1.bmp,d,1,1960,rx,r,ren
spikeycons16_extracols,Large,Large9,S3,3,c,p3.bmp,p4.bmp,s,1,601,p,p,tub
spikeycons16_extracols,Large,Large9,S3,3,i,px3.bmp,rx3.bmp,d,1,1285,px,rx,mun
spikeycons16_extracols,Large,Large9,S3,3,c,r2.bmp,r1.bmp,s,1,5159,r,r,nim
spikeycons16_extracols,Large,Large9,S3,3,c,p4.bmp,px4.bmp,d,1,481,px,p,tub
spikeycons16_extracols,Large,Large9,S3,3,i,r4.bmp,px1.bmp,s,0,772,r,px,kib
spikeycons16_extracols,Large,Large9,S3,3,i,rx2.bmp,rx1.bmp,s,1,743,rx,rx,lan
spikeycons16_extracols,Large,Large9,S3,3,c,r3.bmp,px2.bmp,s,1,1067,px,r,wor
spikeycons16_extracols,Large,Large9,S3,3,c,p4.bmp,r1.bmp,d,0,2689,p,r,ren
spikeycons16_extracols,Large,Large9,S3,3,i,px2.bmp,px1.bmp,s,1,3195,px,px,gat
spikeycons16_extracols,Large,Large9,S3,3,i,px3.bmp,p3.bmp,d,1,1297,p,px,kag
spikeycons16_extracols,Large,Large9,S3,3,c,p1.bmp,p3.bmp,s,1,668,p,p,dup
spikeycons16_extracols,Large,Large9,S3,3,c,rx3.bmp,p1.bmp,s,0,5605,rx,p,teg
spikeycons16_extracols,Large,Large9,S3,3,c,r2.bmp,p2.bmp,d,1,378,r,p,ped
spikeycons16_extracols,Large,Large9,S3,3,i,r3.bmp,rx4.bmp,d,1,1744,r,rx,rin
spikeycons16_extracols,Large,Large9,S3,3,i,rx2.bmp,p2.bmp,s,0,1699,p,rx,now
spikeycons16_extracols,Large,Large9,S3,3,i,px4.bmp,rx4.bmp,d,1,227,rx,px,bik
spikeycons16_extracols,Large,Large9,S3,3,c,r4.bmp,rx1.bmp,d,1,13162,rx,r,wem
spikeycons16_extracols,Large,Large9,S3,3,i,px1.bmp,p2.bmp,d,0,394,p,px,kib
spikeycons16_extracols,Large,Large9,S3,3,i,rx1.bmp,p3.bmp,s,1,452,p,rx,lan
spikeycons16_extracols,Large,Large9,S3,3,c,r4.bmp,p3.bmp,d,1,1207,r,p,dup
spikeycons16_extracols,Large,Large9,S3,3,i,px2.bmp,r3.bmp,s,1,405,r,px,gat
spikeycons16_extracols,Large,Large9,S3,3,c,r1.bmp,px4.bmp,s,1,417,px,r,ren
spikeycons16_extracols,Large,Large9,S3,3,c,px3.bmp,p1.bmp,d,1,1009,px,p,teg
spikeycons16_extracols,Large,Large9,S3,3,c,p2.bmp,p4.bmp,s,1,2919,p,p,ped
spikeycons16_extracols,Large,Large9,S3,3,i,rx4.bmp,rx1.bmp,s,0,439,rx,rx,rin
spikeycons16_extracols,Large,Large9,S3,3,i,px4.bmp,px2.bmp,s,1,294,px,px,bik
spikeycons16_extracols,Large,Large9,S3,3,i,r1.bmp,rx3.bmp,d,0,564,r,rx,mun
spikeycons16_extracols,Large,Large9,S3,3,c,rx2.bmp,p4.bmp,s,1,620,rx,p,tub
spikeycons16_extracols,Large,Large9,S3,3,c,p1.bmp,r2.bmp,d,1,222,p,r,nim
spikeycons16_extracols,Large,Large9,S3,3,c,rx4.bmp,r3.bmp,d,1,405,rx,r,wor
spikeycons16_extracols,Large,Large9,S3,3,i,px1.bmp,rx2.bmp,d,0,869,px,rx,now
spikeycons16_extracols,Large,Large9,S3,3,c,r4.bmp,r2.bmp,s,0,995,r,r,wem
spikeycons16_extracols,Large,Large9,S3,3,i,rx3.bmp,px3.bmp,d,0,1325,rx,px,kag
spikeycons16_extracols,Large,Large9,S3,4,i,rx1.bmp,px2.bmp,d,1,436,px,rx,lan
spikeycons16_extracols,Large,Large9,S3,4,c,p2.bmp,p1.bmp,s,0,6447,p,p,teg
spikeycons16_extracols,Large,Large9,S3,4,c,p3.bmp,px1.bmp,d,1,262,px,p,dup
spikeycons16_extracols,Large,Large9,S3,4,c,rx3.bmp,r2.bmp,d,1,50,rx,r,nim
spikeycons16_extracols,Large,Large9,S3,4,i,px1.bmp,rx2.bmp,d,0,242,rx,px,kib
spikeycons16_extracols,Large,Large9,S3,4,c,r4.bmp,px3.bmp,s,1,283,px,r,wem
spikeycons16_extracols,Large,Large9,S3,4,i,p1.bmp,px2.bmp,d,1,206,p,px,gat
spikeycons16_extracols,Large,Large9,S3,4,i,px4.bmp,r2.bmp,s,1,176,r,px,bik
spikeycons16_extracols,Large,Large9,S3,4,c,rx1.bmp,p2.bmp,s,1,6442,rx,p,ped
spikeycons16_extracols,Large,Large9,S3,4,i,px4.bmp,px3.bmp,s,1,436,px,px,kag
spikeycons16_extracols,Large,Large9,S3,4,i,r4.bmp,rx2.bmp,d,0,598,r,rx,now
spikeycons16_extracols,Large,Large9,S3,4,c,r3.bmp,r1.bmp,s,0,1923,r,r,ren
spikeycons16_extracols,Large,Large9,S3,4,i,rx4.bmp,p4.bmp,s,1,5769,p,rx,rin
spikeycons16_extracols,Large,Large9,S3,4,c,p4.bmp,r1.bmp,d,1,424,r,p,tub
spikeycons16_extracols,Large,Large9,S3,4,c,p3.bmp,r3.bmp,d,1,627,p,r,wor
spikeycons16_extracols,Large,Large9,S3,4,i,rx3.bmp,rx4.bmp,s,0,620,rx,rx,mun
spikeycons16_extracols,Large,Large9,S3,4,i,rx3.bmp,rx2.bmp,s,1,4916,rx,rx,now
spikeycons16_extracols,Large,Large9,S3,4,c,p2.bmp,px2.bmp,d,1,1065,px,p,ped
spikeycons16_extracols,Large,Large9,S3,4,c,p3.bmp,p4.bmp,s,1,900,p,p,tub
spikeycons16_extracols,Large,Large9,S3,4,c,p2.bmp,r4.bmp,d,1,351,p,r,wem
spikeycons16_extracols,Large,Large9,S3,4,c,r3.bmp,p1.bmp,d,1,452,r,p,teg
spikeycons16_extracols,Large,Large9,S3,4,i,rx3.bmp,p1.bmp,s,1,549,p,rx,mun
spikeycons16_extracols,Large,Large9,S3,4,i,px4.bmp,p4.bmp,d,1,176,p,px,bik
spikeycons16_extracols,Large,Large9,S3,4,c,rx4.bmp,p3.bmp,s,1,478,rx,p,dup
spikeycons16_extracols,Large,Large9,S3,4,i,px2.bmp,rx1.bmp,d,1,221,rx,px,gat
spikeycons16_extracols,Large,Large9,S3,4,c,r4.bmp,r3.bmp,s,0,629,r,r,wor
spikeycons16_extracols,Large,Large9,S3,4,c,rx2.bmp,r1.bmp,d,1,2585,rx,r,ren
spikeycons16_extracols,Large,Large9,S3,4,i,rx1.bmp,r2.bmp,d,1,340,r,rx,lan
spikeycons16_extracols,Large,Large9,S3,4,i,px4.bmp,rx4.bmp,d,1,432,px,rx,rin
spikeycons16_extracols,Large,Large9,S3,4,i,px3.bmp,r1.bmp,s,1,743,r,px,kag
spikeycons16_extracols,Large,Large9,S3,4,i,px1.bmp,px3.bmp,s,0,1918,px,px,kib
spikeycons16_extracols,Large,Large9,S3,4,c,r2.bmp,px1.bmp,s,1,1976,px,r,nim
spikeycons16_extracols,Large,Large9,S3,4,i,rx2.bmp,rx1.bmp,s,0,4407,rx,rx,lan
spikeycons16_extracols,Large,Large9,S3,4,c,r3.bmp,px2.bmp,s,1,333,px,r,wor
spikeycons16_extracols,Large,Large9,S3,4,i,r3.bmp,rx4.bmp,d,1,1189,r,rx,rin
spikeycons16_extracols,Large,Large9,S3,4,i,px4.bmp,rx4.bmp,d,1,78,rx,px,bik
spikeycons16_extracols,Large,Large9,S3,4,i,px3.bmp,rx3.bmp,d,1,2182,px,rx,mun
spikeycons16_extracols,Large,Large9,S3,4,i,px2.bmp,px1.bmp,s,1,333,px,px,gat
spikeycons16_extracols,Large,Large9,S3,4,i,r4.bmp,px1.bmp,s,1,496,r,px,kib
spikeycons16_extracols,Large,Large9,S3,4,i,px3.bmp,p3.bmp,d,0,948,p,px,kag
spikeycons16_extracols,Large,Large9,S3,4,c,rx3.bmp,p1.bmp,s,0,5790,rx,p,teg
spikeycons16_extracols,Large,Large9,S3,4,c,p4.bmp,r1.bmp,d,1,287,p,r,ren
spikeycons16_extracols,Large,Large9,S3,4,c,p1.bmp,p3.bmp,s,1,1806,p,p,dup
spikeycons16_extracols,Large,Large9,S3,4,c,r2.bmp,p2.bmp,d,1,8500,r,p,ped
spikeycons16_extracols,Large,Large9,S3,4,c,r2.bmp,r1.bmp,s,1,1591,r,r,nim
spikeycons16_extracols,Large,Large9,S3,4,c,p4.bmp,px4.bmp,d,1,435,px,p,tub
spikeycons16_extracols,Large,Large9,S3,4,i,rx2.bmp,p2.bmp,s,0,1085,p,rx,now
spikeycons16_extracols,Large,Large9,S3,4,c,r4.bmp,rx1.bmp,d,1,112,rx,r,wem
spikeycons16_extracols,Large,Large9,S3,4,c,r4.bmp,r2.bmp,s,1,7,r,r,wem
spikeycons16_extracols,Large,Large9,S3,4,c,r1.bmp,px4.bmp,s,1,568,px,r,ren
spikeycons16_extracols,Large,Large9,S3,4,i,px1.bmp,rx2.bmp,d,0,550,px,rx,now
spikeycons16_extracols,Large,Large9,S3,4,i,px4.bmp,px2.bmp,s,1,102,px,px,bik
spikeycons16_extracols,Large,Large9,S3,4,c,rx2.bmp,p4.bmp,s,1,549,rx,p,tub
spikeycons16_extracols,Large,Large9,S3,4,c,r4.bmp,p3.bmp,d,1,247,r,p,dup
spikeycons16_extracols,Large,Large9,S3,4,i,r1.bmp,rx3.bmp,d,0,282,r,rx,mun
spikeycons16_extracols,Large,Large9,S3,4,i,rx3.bmp,px3.bmp,d,0,487,rx,px,kag
spikeycons16_extracols,Large,Large9,S3,4,i,rx1.bmp,p3.bmp,s,1,1350,p,rx,lan
spikeycons16_extracols,Large,Large9,S3,4,i,px2.bmp,r3.bmp,s,1,1165,r,px,gat
spikeycons16_extracols,Large,Large9,S3,4,c,px3.bmp,p1.bmp,d,1,1779,px,p,teg
spikeycons16_extracols,Large,Large9,S3,4,c,p2.bmp,p4.bmp,s,1,2562,p,p,ped
spikeycons16_extracols,Large,Large9,S3,4,c,p1.bmp,r2.bmp,d,1,644,p,r,nim
spikeycons16_extracols,Large,Large9,S3,4,i,px1.bmp,p2.bmp,d,0,350,p,px,kib
spikeycons16_extracols,Large,Large9,S3,4,i,rx4.bmp,rx1.bmp,s,1,2765,rx,rx,rin
spikeycons16_extracols,Large,Large9,S3,4,c,rx4.bmp,r3.bmp,d,1,471,rx,r,wor
spikeycons16_extracols,Large,Large13,S5,1,c,p2.bmp,p1.bmp,s,1,1330,p,p,ped
spikeycons16_extracols,Large,Large13,S5,1,i,rx3.bmp,rx4.bmp,s,1,1018,rx,rx,wor
spikeycons16_extracols,Large,Large13,S5,1,i,px1.bmp,rx2.bmp,d,1,986,rx,px,gat
spikeycons16_extracols,Large,Large13,S5,1,i,rx1.bmp,px2.bmp,d,0,1186,px,rx,wem
spikeycons16_extracols,Large,Large13,S5,1,i,px4.bmp,r2.bmp,s,0,1243,r,px,kib
spikeycons16_extracols,Large,Large13,S5,1,c,r4.bmp,px3.bmp,s,0,1286,px,r,lan
spikeycons16_extracols,Large,Large13,S5,1,c,p3.bmp,r3.bmp,d,1,1350,p,r,mun
spikeycons16_extracols,Large,Large13,S5,1,i,p1.bmp,px2.bmp,d,0,1156,p,px,teg
spikeycons16_extracols,Large,Large13,S5,1,c,rx3.bmp,r2.bmp,d,0,1169,rx,r,nim
spikeycons16_extracols,Large,Large13,S5,1,c,rx1.bmp,p2.bmp,s,1,1232,rx,p,kag
spikeycons16_extracols,Large,Large13,S5,1,i,rx4.bmp,p4.bmp,s,0,1728,p,rx,now
spikeycons16_extracols,Large,Large13,S5,1,c,p3.bmp,px1.bmp,d,0,1421,px,p,tub
spikeycons16_extracols,Large,Large13,S5,1,i,px4.bmp,px3.bmp,s,0,1746,px,px,dup
spikeycons16_extracols,Large,Large13,S5,1,c,r3.bmp,r1.bmp,s,1,1201,r,r,ren
spikeycons16_extracols,Large,Large13,S5,1,c,p4.bmp,r1.bmp,d,0,1945,r,p,bik
spikeycons16_extracols,Large,Large13,S5,1,i,r4.bmp,rx2.bmp,d,1,1616,r,rx,rin
spikeycons16_extracols,Large,Large13,S5,1,c,p3.bmp,p4.bmp,s,0,1196,p,p,bik
spikeycons16_extracols,Large,Large13,S5,1,i,px4.bmp,p4.bmp,d,1,858,p,px,kib
spikeycons16_extracols,Large,Large13,S5,1,c,r2.bmp,px1.bmp,s,0,1815,px,r,nim
spikeycons16_extracols,Large,Large13,S5,1,c,p2.bmp,px2.bmp,d,0,1543,px,p,kag
spikeycons16_extracols,Large,Large13,S5,1,i,rx1.bmp,r2.bmp,d,1,1330,r,rx,wem
spikeycons16_extracols,Large,Large13,S5,1,i,rx3.bmp,rx2.bmp,s,0,894,rx,rx,rin
spikeycons16_extracols,Large,Large13,S5,1,i,rx3.bmp,p1.bmp,s,0,1235,p,rx,wor
spikeycons16_extracols,Large,Large13,S5,1,c,r4.bmp,r3.bmp,s,0,1016,r,r,mun
spikeycons16_extracols,Large,Large13,S5,1,i,px1.bmp,px3.bmp,s,0,1514,px,px,gat
spikeycons16_extracols,Large,Large13,S5,1,i,px2.bmp,rx1.bmp,d,0,1537,rx,px,teg
spikeycons16_extracols,Large,Large13,S5,1,i,px4.bmp,rx4.bmp,d,0,1462,px,rx,now
spikeycons16_extracols,Large,Large13,S5,1,c,rx2.bmp,r1.bmp,d,1,1279,rx,r,ren
spikeycons16_extracols,Large,Large13,S5,1,c,rx4.bmp,p3.bmp,s,0,1593,rx,p,tub
spikeycons16_extracols,Large,Large13,S5,1,c,p2.bmp,r4.bmp,d,1,989,p,r,lan
spikeycons16_extracols,Large,Large13,S5,1,c,r3.bmp,p1.bmp,d,1,1459,r,p,ped
spikeycons16_extracols,Large,Large13,S5,1,i,px3.bmp,r1.bmp,s,0,1244,r,px,dup
spikeycons16_extracols,Large,Large13,S5,1,c,r2.bmp,r1.bmp,s,1,906,r,r,nim
spikeycons16_extracols,Large,Large13,S5,1,c,p4.bmp,px4.bmp,d,1,992,px,p,bik
spikeycons16_extracols,Large,Large13,S5,1,i,px2.bmp,px1.bmp,s,1,1245,px,px,teg
spikeycons16_extracols,Large,Large13,S5,1,i,px3.bmp,rx3.bmp,d,1,1312,px,rx,wor
spikeycons16_extracols,Large,Large13,S5,1,c,rx3.bmp,p1.bmp,s,1,973,rx,p,ped
spikeycons16_extracols,Large,Large13,S5,1,i,rx2.bmp,p2.bmp,s,1,1087,p,rx,rin
spikeycons16_extracols,Large,Large13,S5,1,i,px4.bmp,rx4.bmp,d,1,995,rx,px,kib
spikeycons16_extracols,Large,Large13,S5,1,c,p1.bmp,p3.bmp,s,1,521,p,p,tub
spikeycons16_extracols,Large,Large13,S5,1,c,r2.bmp,p2.bmp,d,0,1269,r,p,kag
spikeycons16_extracols,Large,Large13,S5,1,i,r4.bmp,px1.bmp,s,0,1000,r,px,gat
spikeycons16_extracols,Large,Large13,S5,1,i,r3.bmp,rx4.bmp,d,1,1101,r,rx,now
spikeycons16_extracols,Large,Large13,S5,1,c,r4.bmp,rx1.bmp,d,1,1095,rx,r,lan
spikeycons16_extracols,Large,Large13,S5,1,c,r3.bmp,px2.bmp,s,0,727,px,r,mun
spikeycons16_extracols,Large,Large13,S5,1,c,p4.bmp,r1.bmp,d,1,1086,p,r,ren
spikeycons16_extracols,Large,Large13,S5,1,i,px3.bmp,p3.bmp,d,0,756,p,px,dup
spikeycons16_extracols,Large,Large13,S5,1,i,rx2.bmp,rx1.bmp,s,0,1055,rx,rx,wem
spikeycons16_extracols,Large,Large13,S5,1,i,px1.bmp,rx2.bmp,d,1,1330,px,rx,rin
spikeycons16_extracols,Large,Large13,S5,1,i,rx4.bmp,rx1.bmp,s,1,1218,rx,rx,now
spikeycons16_extracols,Large,Large13,S5,1,c,rx4.bmp,r3.bmp,d,1,929,rx,r,mun
spikeycons16_extracols,Large,Large13,S5,1,c,r4.bmp,p3.bmp,d,0,688,r,p,tub
spikeycons16_extracols,Large,Large13,S5,1,c,r4.bmp,r2.bmp,s,0,846,r,r,lan
spikeycons16_extracols,Large,Large13,S5,1,i,rx1.bmp,p3.bmp,s,0,900,p,rx,wem
spikeycons16_extracols,Large,Large13,S5,1,c,r1.bmp,px4.bmp,s,1,820,px,r,ren
spikeycons16_extracols,Large,Large13,S5,1,c,p1.bmp,r2.bmp,d,0,907,p,r,nim
spikeycons16_extracols,Large,Large13,S5,1,i,rx3.bmp,px3.bmp,d,0,1204,rx,px,dup
spikeycons16_extracols,Large,Large13,S5,1,c,p2.bmp,p4.bmp,s,0,1235,p,p,kag
spikeycons16_extracols,Large,Large13,S5,1,c,rx2.bmp,p4.bmp,s,0,671,rx,p,bik
spikeycons16_extracols,Large,Large13,S5,1,i,px1.bmp,p2.bmp,d,0,1283,p,px,gat
spikeycons16_extracols,Large,Large13,S5,1,i,r1.bmp,rx3.bmp,d,0,787,r,rx,wor
spikeycons16_extracols,Large,Large13,S5,1,i,px2.bmp,r3.bmp,s,0,1393,r,px,teg
spikeycons16_extracols,Large,Large13,S5,1,i,px4.bmp,px2.bmp,s,1,749,px,px,kib
spikeycons16_extracols,Large,Large13,S5,1,c,px3.bmp,p1.bmp,d,1,450,px,p,ped
spikeycons16_extracols,Large,Large13,S5,2,c,p2.bmp,p1.bmp,s,1,166,p,p,ped
spikeycons16_extracols,Large,Large13,S5,2,c,p3.bmp,r3.bmp,d,1,872,p,r,mun
spikeycons16_extracols,Large,Large13,S5,2,i,px1.bmp,rx2.bmp,d,1,1035,rx,px,gat
spikeycons16_extracols,Large,Large13,S5,2,i,px4.bmp,px3.bmp,s,0,891,px,px,dup
spikeycons16_extracols,Large,Large13,S5,2,c,p4.bmp,r1.bmp,d,1,605,r,p,bik
spikeycons16_extracols,Large,Large13,S5,2,c,rx1.bmp,p2.bmp,s,1,855,rx,p,kag
spikeycons16_extracols,Large,Large13,S5,2,c,rx3.bmp,r2.bmp,d,1,1601,rx,r,nim
spikeycons16_extracols,Large,Large13,S5,2,c,p3.bmp,px1.bmp,d,0,1109,px,p,tub
spikeycons16_extracols,Large,Large13,S5,2,i,px4.bmp,r2.bmp,s,1,428,r,px,kib
spikeycons16_extracols,Large,Large13,S5,2,c,r4.bmp,px3.bmp,s,1,1227,px,r,lan
spikeycons16_extracols,Large,Large13,S5,2,i,p1.bmp,px2.bmp,d,1,430,p,px,teg
spikeycons16_extracols,Large,Large13,S5,2,c,r3.bmp,r1.bmp,s,0,476,r,r,ren
spikeycons16_extracols,Large,Large13,S5,2,i,rx1.bmp,px2.bmp,d,1,1227,px,rx,wem
spikeycons16_extracols,Large,Large13,S5,2,i,r4.bmp,rx2.bmp,d,1,1149,r,rx,rin
spikeycons16_extracols,Large,Large13,S5,2,i,rx4.bmp,p4.bmp,s,1,839,p,rx,now
spikeycons16_extracols,Large,Large13,S5,2,i,rx3.bmp,rx4.bmp,s,0,1064,rx,rx,wor
spikeycons16_extracols,Large,Large13,S5,2,c,p2.bmp,r4.bmp,d,0,930,p,r,lan
spikeycons16_extracols,Large,Large13,S5,2,i,rx3.bmp,p1.bmp,s,1,748,p,rx,wor
spikeycons16_extracols,Large,Large13,S5,2,c,p3.bmp,p4.bmp,s,1,519,p,p,bik
spikeycons16_extracols,Large,Large13,S5,2,c,rx2.bmp,r1.bmp,d,1,567,rx,r,ren
spikeycons16_extracols,Large,Large13,S5,2,c,p2.bmp,px2.bmp,d,1,564,px,p,kag
spikeycons16_extracols,Large,Large13,S5,2,i,px1.bmp,px3.bmp,s,0,1882,px,px,gat
spikeycons16_extracols,Large,Large13,S5,2,c,r2.bmp,px1.bmp,s,0,1245,px,r,nim
spikeycons16_extracols,Large,Large13,S5,2,i,rx3.bmp,rx2.bmp,s,1,708,rx,rx,rin
spikeycons16_extracols,Large,Large13,S5,2,i,px4.bmp,p4.bmp,d,1,574,p,px,kib
spikeycons16_extracols,Large,Large13,S5,2,i,px4.bmp,rx4.bmp,d,1,458,px,rx,now
spikeycons16_extracols,Large,Large13,S5,2,c,r4.bmp,r3.bmp,s,1,628,r,r,mun
spikeycons16_extracols,Large,Large13,S5,2,c,rx4.bmp,p3.bmp,s,0,632,rx,p,tub
spikeycons16_extracols,Large,Large13,S5,2,i,px2.bmp,rx1.bmp,d,1,1207,rx,px,teg
spikeycons16_extracols,Large,Large13,S5,2,c,r3.bmp,p1.bmp,d,1,659,r,p,ped
spikeycons16_extracols,Large,Large13,S5,2,i,px3.bmp,r1.bmp,s,0,1932,r,px,dup
spikeycons16_extracols,Large,Large13,S5,2,i,rx1.bmp,r2.bmp,d,0,1017,r,rx,wem
spikeycons16_extracols,Large,Large13,S5,2,i,px3.bmp,rx3.bmp,d,1,805,px,rx,wor
spikeycons16_extracols,Large,Large13,S5,2,i,r3.bmp,rx4.bmp,d,0,1060,r,rx,now
spikeycons16_extracols,Large,Large13,S5,2,i,rx2.bmp,p2.bmp,s,1,1290,p,rx,rin
spikeycons16_extracols,Large,Large13,S5,2,i,px4.bmp,rx4.bmp,d,1,404,rx,px,kib
spikeycons16_extracols,Large,Large13,S5,2,c,p4.bmp,r1.bmp,d,0,1032,p,r,ren
spikeycons16_extracols,Large,Large13,S5,2,c,rx3.bmp,p1.bmp,s,1,267,rx,p,ped
spikeycons16_extracols,Large,Large13,S5,2,i,r4.bmp,px1.bmp,s,0,480,r,px,gat
spikeycons16_extracols,Large,Large13,S5,2,c,p4.bmp,px4.bmp,d,1,879,px,p,bik
spikeycons16_extracols,Large,Large13,S5,2,c,r2.bmp,r1.bmp,s,0,1367,r,r,nim
spikeycons16_extracols,Large,Large13,S5,2,i,px3.bmp,p3.bmp,d,0,805,p,px,dup
spikeycons16_extracols,Large,Large13,S5,2,c,r3.bmp,px2.bmp,s,1,599,px,r,mun
spikeycons16_extracols,Large,Large13,S5,2,c,r4.bmp,rx1.bmp,d,0,471,rx,r,lan
spikeycons16_extracols,Large,Large13,S5,2,c,r2.bmp,p2.bmp,d,0,692,r,p,kag
spikeycons16_extracols,Large,Large13,S5,2,i,px2.bmp,px1.bmp,s,0,948,px,px,teg
spikeycons16_extracols,Large,Large13,S5,2,i,rx2.bmp,rx1.bmp,s,1,761,rx,rx,wem
spikeycons16_extracols,Large,Large13,S5,2,c,p1.bmp,p3.bmp,s,1,280,p,p,tub
spikeycons16_extracols,Large,Large13,S5,2,i,px1.bmp,rx2.bmp,d,0,611,px,rx,rin
spikeycons16_extracols,Large,Large13,S5,2,c,rx2.bmp,p4.bmp,s,1,99,rx,p,bik
spikeycons16_extracols,Large,Large13,S5,2,i,px4.bmp,px2.bmp,s,1,100,px,px,kib
spikeycons16_extracols,Large,Large13,S5,2,c,p1.bmp,r2.bmp,d,1,191,p,r,nim
spikeycons16_extracols,Large,Large13,S5,2,i,rx3.bmp,px3.bmp,d,1,715,rx,px,dup
spikeycons16_extracols,Large,Large13,S5,2,c,px3.bmp,p1.bmp,d,1,204,px,p,ped
